rebalance_date,universe_mode,region,ticker,weight,total_score,composite_return,volatility,efficiency,quality
2024-03-18,historical,JP,5713.T,0.0833721361029596,2.12789989210769,0.2267377892212286,0.02801029185869189,8.094802809092096,2.236267693347212
2024-05-08,historical,US,CFG,0.08389390124082953,5.073851117314914,0.23244026432269915,0.028286319114446106,8.217409390817117,2.9670924287214913
2024-05-08,historical,US,ARES,0.08341468758733302,2.846455334439411,0.15805904169695528,0.028448822754019294,5.555907991821013,1.943081309104837
2024-05-08,historical,US,CTAS,0.08341468758733302,2.846455334439411,0.15805904169695528,0.028448822754019294,5.555907991821013,1.943081309104837
2024-05-08,historical,US,ENPH,0.08341468758733302,2.846455334439411,0.15805904169695528,0.028448822754019294,5.555907991821013,1.943081309104837
2024-05-08,historical,US,FFIV,0.08341468758733302,2.846455334439411,0.15805904169695528,0.028448822754019294,5.555907991821013,1.943081309104837
2024-05-08,historical,US,VICI,0.08341468758733302,2.846455334439411,0.15805904169695528,0.028448822754019294,5.555907991821013,1.943081309104837
2024-05-08,historical,JP,8035.T,0.08317211013708424,2.1470619771912247,0.17664075008979263,0.028531795794800335,6.191014100906464,2.11003918728223
2024-05-08,historical,JP,4543.T,0.08317211013708424,2.1470619771912247,0.17664075008979263,0.028531795794800335,6.191014100906464,2.11003918728223
2024-05-08,historical,JP,8053.T,0.08317211013708424,2.1470619771912247,0.17664075008979263,0.028531795794800335,6.191014100906464,2.11003918728223
2024-05-08,historical,JP,5803.T,0.08317211013708424,2.1470619771912247,0.17664075008979263,0.028531795794800335,6.191014100906464,2.11003918728223
2024-05-08,historical,JP,7270.T,0.08317211013708424,2.1470619771912247,0.17664075008979263,0.028531795794800335,6.191014100906464,2.11003918728223
2024-05-08,historical,JP,5713.T,0.08317211013708424,2.1470619771912247,0.17664075008979263,0.028531795794800335,6.191014100906464,2.11003918728223
2024-06-24,historical,US,CFG,0.08375662527237764,5.201330408624502,0.27331748145586904,0.02808010906711868,9.733490735472929,3.0081895916897152
2024-06-24,historical,US,BA,0.06321544742305549,2.785114097296097,0.2462415692855019,0.037204437659083725,6.6186074774706425,2.024408840178815
2024-06-24,historical,US,ARES,0.085204771676448,2.7631439625107177,0.15370604603970053,0.027602857521561264,5.568483115186064,2.0024722191200066
2024-06-24,historical,US,CTAS,0.085204771676448,2.7631439625107177,0.15370604603970053,0.027602857521561264,5.568483115186064,2.0024722191200066
2024-06-24,historical,US,ENPH,0.085204771676448,2.7631439625107177,0.15370604603970053,0.027602857521561264,5.568483115186064,2.0024722191200066
2024-06-24,historical,US,FFIV,0.085204771676448,2.7631439625107177,0.15370604603970053,0.027602857521561264,5.568483115186064,2.0024722191200066
2024-06-24,historical,JP,8035.T,0.0853681400997958,2.1304575018185505,0.17747310678349304,0.02755003412271575,6.441847076957399,2.1276340713865975
2024-06-24,historical,JP,4543.T,0.0853681400997958,2.1304575018185505,0.17747310678349304,0.02755003412271575,6.441847076957399,2.1276340713865975
2024-06-24,historical,JP,8053.T,0.0853681400997958,2.1304575018185505,0.17747310678349304,0.02755003412271575,6.441847076957399,2.1276340713865975
2024-06-24,historical,JP,5803.T,0.0853681400997958,2.1304575018185505,0.17747310678349304,0.02755003412271575,6.441847076957399,2.1276340713865975
2024-06-24,historical,JP,7270.T,0.0853681400997958,2.1304575018185505,0.17747310678349304,0.02755003412271575,6.441847076957399,2.1276340713865975
2024-06-24,historical,JP,5713.T,0.0853681400997958,2.1304575018185505,0.17747310678349304,0.02755003412271575,6.441847076957399,2.1276340713865975
2024-09-23,historical,US,CFG,0.08101693824152337,4.828418769564676,0.24752916137993053,0.028381979934246834,8.721349319300023,2.908518518920542
2024-09-23,historical,US,ARES,0.08356617713371095,2.8946691486588167,0.1911824251019989,0.027516169751618746,6.948002822622209,1.9273427617799392
2024-09-23,historical,US,CTAS,0.08356617713371095,2.8946691486588167,0.1911824251019989,0.027516169751618746,6.948002822622209,1.9273427617799392
2024-09-23,historical,US,ENPH,0.08356617713371095,2.8946691486588167,0.1911824251019989,0.027516169751618746,6.948002822622209,1.9273427617799392
2024-09-23,historical,US,FFIV,0.08356617713371095,2.8946691486588167,0.1911824251019989,0.027516169751618746,6.948002822622209,1.9273427617799392
2024-09-23,historical,US,VICI,0.08356617713371095,2.8946691486588167,0.1911824251019989,0.027516169751618746,6.948002822622209,1.9273427617799392
2024-09-23,historical,JP,8035.T,0.08352536268165364,2.0962385425867645,0.20992628783774614,0.027529615456672533,7.6254711282886785,2.1029996129807476
2024-09-23,historical,JP,4543.T,0.08352536268165364,2.0962385425867645,0.20992628783774614,0.027529615456672533,7.6254711282886785,2.1029996129807476
2024-09-23,historical,JP,8053.T,0.08352536268165364,2.0962385425867645,0.20992628783774614,0.027529615456672533,7.6254711282886785,2.1029996129807476
2024-09-23,historical,JP,5803.T,0.08352536268165364,2.0962385425867645,0.20992628783774614,0.027529615456672533,7.6254711282886785,2.1029996129807476
2024-09-23,historical,JP,7270.T,0.08352536268165364,2.0962385425867645,0.20992628783774614,0.027529615456672533,7.6254711282886785,2.1029996129807476
2024-09-23,historical,JP,5713.T,0.08352536268165364,2.0962385425867645,0.20992628783774614,0.027529615456672533,7.6254711282886785,2.1029996129807476
2024-12-23,historical,US,CFG,0.08268921862240282,5.378297499233897,0.28857316177718867,0.02859338703613508,10.0923042594605,3.0645344131617276
2024-12-23,historical,US,BA,0.06224285555430783,2.9728264330971794,0.26779682306293,0.03798612404154575,7.049859121452832,2.117862997259304
2024-12-23,historical,US,ARES,0.08564675582806694,2.8386322880422727,0.16809297072044213,0.027606005725801654,6.089000067233046,2.008388019150481
2024-12-23,historical,US,CTAS,0.08564675582806694,2.8386322880422727,0.16809297072044213,0.027606005725801654,6.089000067233046,2.008388019150481
2024-12-23,historical,US,ENPH,0.08564675582806694,2.8386322880422727,0.16809297072044213,0.027606005725801654,6.089000067233046,2.008388019150481
2024-12-23,historical,US,FFIV,0.08564675582806694,2.8386322880422727,0.16809297072044213,0.027606005725801654,6.089000067233046,2.008388019150481
2024-12-23,historical,JP,8035.T,0.08541348375183694,2.1296388357918783,0.19292052939264495,0.027681400265272556,6.9693197433610905,2.187533725084085
2024-12-23,historical,JP,4543.T,0.08541348375183694,2.1296388357918783,0.19292052939264495,0.027681400265272556,6.9693197433610905,2.187533725084085
2024-12-23,historical,JP,8053.T,0.08541348375183694,2.1296388357918783,0.19292052939264495,0.027681400265272556,6.9693197433610905,2.187533725084085
2024-12-23,historical,JP,5803.T,0.08541348375183694,2.1296388357918783,0.19292052939264495,0.027681400265272556,6.9693197433610905,2.187533725084085
2024-12-23,historical,JP,7270.T,0.08541348375183694,2.1296388357918783,0.19292052939264495,0.027681400265272556,6.9693197433610905,2.187533725084085
2024-12-23,historical,JP,5713.T,0.08541348375183694,2.1296388357918783,0.19292052939264495,0.027681400265272556,6.9693197433610905,2.187533725084085
2025-03-24,historical,US,CFG,0.0813372443128796,4.306562794339947,0.23541450339548595,0.028652429250574863,8.21621445556009,2.7684100202964808
2025-03-24,historical,US,ARES,0.08369998708002595,2.969305124327554,0.1745364835351104,0.027843608098568694,6.268457842002253,2.104868925359355
2025-03-24,historical,US,CTAS,0.08369998708002595,2.969305124327554,0.1745364835351104,0.027843608098568694,6.268457842002253,2.104868925359355
2025-03-24,historical,US,ENPH,0.08369998708002595,2.969305124327554,0.1745364835351104,0.027843608098568694,6.268457842002253,2.104868925359355
2025-03-24,historical,US,FFIV,0.08369998708002595,2.969305124327554,0.1745364835351104,0.027843608098568694,6.268457842002253,2.104868925359355
2025-03-24,historical,US,VICI,0.08369998708002595,2.969305124327554,0.1745364835351104,0.027843608098568694,6.268457842002253,2.104868925359355
2025-03-24,historical,JP,8035.T,0.08336047004783179,2.139055763512116,0.1926315754997037,0.027957011719994755,6.890277738873439,2.2775439820080723
2025-03-24,historical,JP,4543.T,0.08336047004783179,2.139055763512116,0.1926315754997037,0.027957011719994755,6.890277738873439,2.2775439820080723
2025-03-24,historical,JP,8053.T,0.08336047004783179,2.139055763512116,0.1926315754997037,0.027957011719994755,6.890277738873439,2.2775439820080723
2025-03-24,historical,JP,5803.T,0.08336047004783179,2.139055763512116,0.1926315754997037,0.027957011719994755,6.890277738873439,2.2775439820080723
2025-03-24,historical,JP,7270.T,0.08336047004783179,2.139055763512116,0.1926315754997037,0.027957011719994755,6.890277738873439,2.2775439820080723
2025-03-24,historical,JP,5713.T,0.08336047004783179,2.139055763512116,0.1926315754997037,0.027957011719994755,6.890277738873439,2.2775439820080723
2025-05-19,historical,US,CFG,0.08291603013513667,5.092811077239512,0.2670594322371665,0.027860604912357374,9.585557566939768,2.9765986616729747
2025-05-19,historical,US,ARES,0.08322259018046618,2.825026661659609,0.14997247992433296,0.027757977148834042,5.402860558613598,2.0710754796440063
2025-05-19,historical,US,CTAS,0.08322259018046618,2.825026661659609,0.14997247992433296,0.027757977148834042,5.402860558613598,2.0710754796440063
2025-05-19,historical,US,ENPH,0.08322259018046618,2.825026661659609,0.14997247992433296,0.027757977148834042,5.402860558613598,2.0710754796440063
2025-05-19,historical,US,FFIV,0.08322259018046618,2.825026661659609,0.14997247992433296,0.027757977148834042,5.402860558613598,2.0710754796440063
2025-05-19,historical,US,VICI,0.08322259018046618,2.825026661659609,0.14997247992433296,0.027757977148834042,5.402860558613598,2.0710754796440063
2025-05-19,historical,JP,8035.T,0.08349516982708874,2.1330950920586766,0.17318829590850218,0.02766735801939392,6.259661503895775,2.2195510668373473
2025-05-19,historical,JP,4543.T,0.08349516982708874,2.1330950920586766,0.17318829590850218,0.02766735801939392,6.259661503895775,2.2195510668373473
2025-05-19,historical,JP,8053.T,0.08349516982708874,2.1330950920586766,0.17318829590850218,0.02766735801939392,6.259661503895775,2.2195510668373473
2025-05-19,historical,JP,5803.T,0.08349516982708874,2.1330950920586766,0.17318829590850218,0.02766735801939392,6.259661503895775,2.2195510668373473
2025-05-19,historical,JP,7270.T,0.08349516982708874,2.1330950920586766,0.17318829590850218,0.02766735801939392,6.259661503895775,2.2195510668373473
2025-05-19,historical,JP,5713.T,0.08349516982708874,2.1330950920586766,0.17318829590850218,0.02766735801939392,6.259661503895775,2.2195510668373473
2025-07-09,historical,US,CFG,0.08537606421061811,4.9237936739661965,0.2944942355181697,0.027901813248863493,10.554662985215312,2.983164916756816
2025-07-09,historical,US,ARES,0.08316455150655203,2.845670814419902,0.19998990025653654,0.028643778585638973,6.98196642103653,2.093764484594048
2025-07-09,historical,US,CTAS,0.08316455150655203,2.845670814419902,0.19998990025653654,0.028643778585638973,6.98196642103653,2.093764484594048
2025-07-09,historical,US,ENPH,0.08316455150655203,2.845670814419902,0.19998990025653654,0.028643778585638973,6.98196642103653,2.093764484594048
2025-07-09,historical,US,FFIV,0.08316455150655203,2.845670814419902,0.19998990025653654,0.028643778585638973,6.98196642103653,2.093764484594048
2025-07-09,historical,US,VICI,0.08316455150655203,2.845670814419902,0.19998990025653654,0.028643778585638973,6.98196642103653,2.093764484594048
2025-07-09,historical,JP,8035.T,0.08313352970943695,2.126677747905281,0.22391582383784123,0.028654467190958616,7.814342606534094,2.296708944633212
2025-07-09,historical,JP,4543.T,0.08313352970943695,2.126677747905281,0.22391582383784123,0.028654467190958616,7.814342606534094,2.296708944633212
2025-07-09,historical,JP,8053.T,0.08313352970943695,2.126677747905281,0.22391582383784123,0.028654467190958616,7.814342606534094,2.296708944633212
2025-07-09,historical,JP,5803.T,0.08313352970943695,2.126677747905281,0.22391582383784123,0.028654467190958616,7.814342606534094,2.296708944633212
2025-07-09,historical,JP,7270.T,0.08313352970943695,2.126677747905281,0.22391582383784123,0.028654467190958616,7.814342606534094,2.296708944633212
2025-07-09,historical,JP,5713.T,0.08313352970943695,2.126677747905281,0.22391582383784123,0.028654467190958616,7.814342606534094,2.296708944633212
2025-07-18,historical,US,CFG,0.08595696660284409,4.794162675546441,0.2874772653212211,0.02758609208021601,10.421094241449005,2.9148286092671403
2025-07-18,historical,US,ARES,0.08298237061877178,2.8694587625491987,0.20496190151345672,0.028574946436944842,7.172783401912501,2.088519024631863
2025-07-18,historical,US,CTAS,0.08298237061877178,2.8694587625491987,0.20496190151345672,0.028574946436944842,7.172783401912501,2.088519024631863
2025-07-18,historical,US,ENPH,0.08298237061877178,2.8694587625491987,0.20496190151345672,0.028574946436944842,7.172783401912501,2.088519024631863
2025-07-18,historical,US,FFIV,0.08298237061877178,2.8694587625491987,0.20496190151345672,0.028574946436944842,7.172783401912501,2.088519024631863
2025-07-18,historical,US,VICI,0.08298237061877178,2.8694587625491987,0.20496190151345672,0.028574946436944842,7.172783401912501,2.088519024631863
2025-07-18,historical,JP,8035.T,0.08318853005054949,2.1201833103939056,0.22782291653444744,0.02850413144938659,7.992627908658841,2.284535024790417
2025-07-18,historical,JP,4543.T,0.08318853005054949,2.1201833103939056,0.22782291653444744,0.02850413144938659,7.992627908658841,2.284535024790417
2025-07-18,historical,JP,8053.T,0.08318853005054949,2.1201833103939056,0.22782291653444744,0.02850413144938659,7.992627908658841,2.284535024790417
2025-07-18,historical,JP,5803.T,0.08318853005054949,2.1201833103939056,0.22782291653444744,0.02850413144938659,7.992627908658841,2.284535024790417
2025-07-18,historical,JP,7270.T,0.08318853005054949,2.1201833103939056,0.22782291653444744,0.02850413144938659,7.992627908658841,2.284535024790417
2025-07-18,historical,JP,5713.T,0.08318853005054949,2.1201833103939056,0.22782291653444744,0.02850413144938659,7.992627908658841,2.284535024790417
2025-07-23,historical,US,CFG,0.08577757098133877,4.7338833970301915,0.2834307641329122,0.027525572249263847,10.29699806297369,2.882887999051683
2025-07-23,historical,US,ARES,0.08295648389546119,2.8822501060516004,0.20592363106517805,0.028461629718884218,7.235131406707475,2.079518688566138
2025-07-23,historical,US,CTAS,0.08295648389546119,2.8822501060516004,0.20592363106517805,0.028461629718884218,7.235131406707475,2.079518688566138
2025-07-23,historical,US,ENPH,0.08295648389546119,2.8822501060516004,0.20592363106517805,0.028461629718884218,7.235131406707475,2.079518688566138
2025-07-23,historical,US,FFIV,0.08295648389546119,2.8822501060516004,0.20592363106517805,0.028461629718884218,7.235131406707475,2.079518688566138
2025-07-23,historical,US,VICI,0.08295648389546119,2.8822501060516004,0.20592363106517805,0.028461629718884218,7.235131406707475,2.079518688566138
2025-07-23,historical,JP,8035.T,0.08324000159022589,2.117263821942105,0.22826089823406745,0.02836468863895887,8.047361320954229,2.2724297402923455
2025-07-23,historical,JP,4543.T,0.08324000159022589,2.117263821942105,0.22826089823406745,0.02836468863895887,8.047361320954229,2.2724297402923455
2025-07-23,historical,JP,8053.T,0.08324000159022589,2.117263821942105,0.22826089823406745,0.02836468863895887,8.047361320954229,2.2724297402923455
2025-07-23,historical,JP,5803.T,0.08324000159022589,2.117263821942105,0.22826089823406745,0.02836468863895887,8.047361320954229,2.2724297402923455
2025-07-23,historical,JP,7270.T,0.08324000159022589,2.117263821942105,0.22826089823406745,0.02836468863895887,8.047361320954229,2.2724297402923455
2025-07-23,historical,JP,5713.T,0.08324000159022589,2.117263821942105,0.22826089823406745,0.02836468863895887,8.047361320954229,2.2724297402923455
2025-08-28,historical,US,CFG,0.08077927086670544,4.569045005498884,0.24177268291693574,0.028561604197657353,8.464954602821859,2.8615410516727615
2025-08-28,historical,US,ARES,0.08367167188110573,2.892162401160696,0.18485547493430574,0.02757427346675488,6.703910989973246,1.9829059098921697
2025-08-28,historical,US,CTAS,0.08367167188110573,2.892162401160696,0.18485547493430574,0.02757427346675488,6.703910989973246,1.9829059098921697
2025-08-28,historical,US,ENPH,0.08367167188110573,2.892162401160696,0.18485547493430574,0.02757427346675488,6.703910989973246,1.9829059098921697
2025-08-28,historical,US,FFIV,0.08367167188110573,2.892162401160696,0.18485547493430574,0.02757427346675488,6.703910989973246,1.9829059098921697
2025-08-28,historical,US,VICI,0.08367167188110573,2.892162401160696,0.18485547493430574,0.02757427346675488,6.703910989973246,1.9829059098921697
2025-08-28,historical,JP,8035.T,0.08347706162129431,2.0917270205702865,0.2032101926833142,0.027638557431945477,7.352416752707858,2.195312017210156
2025-08-28,historical,JP,4543.T,0.08347706162129431,2.0917270205702865,0.2032101926833142,0.027638557431945477,7.352416752707858,2.195312017210156
2025-08-28,historical,JP,8053.T,0.08347706162129431,2.0917270205702865,0.2032101926833142,0.027638557431945477,7.352416752707858,2.195312017210156
2025-08-28,historical,JP,5803.T,0.08347706162129431,2.0917270205702865,0.2032101926833142,0.027638557431945477,7.352416752707858,2.195312017210156
2025-08-28,historical,JP,7270.T,0.08347706162129431,2.0917270205702865,0.2032101926833142,0.027638557431945477,7.352416752707858,2.195312017210156
2025-08-28,historical,JP,5713.T,0.08347706162129431,2.0917270205702865,0.2032101926833142,0.027638557431945477,7.352416752707858,2.195312017210156
2025-09-22,historical,US,CFG,0.08564383789571328,5.187242199449702,0.23241223490405186,0.028294202728551324,8.214129132167686,3.0140741130541797
2025-09-22,historical,US,ARES,0.08519790187878368,2.8759752914373893,0.15824889707848924,0.028442297972550653,5.563857647199024,1.9446475991376162
2025-09-22,historical,US,CTAS,0.08519790187878368,2.8759752914373893,0.15824889707848924,0.028442297972550653,5.563857647199024,1.9446475991376162
2025-09-22,historical,US,FFIV,0.08519790187878368,2.8759752914373893,0.15824889707848924,0.028442297972550653,5.563857647199024,1.9446475991376162
2025-09-22,historical,US,VICI,0.08519790187878368,2.8759752914373893,0.15824889707848924,0.028442297972550653,5.563857647199024,1.9446475991376162
2025-09-22,historical,US,BA,0.06388651226599996,2.6150965884091923,0.19921704434637189,0.03793013620438511,5.252210096818486,1.943365172385239
2025-09-22,historical,JP,8035.T,0.08494634038719201,2.1342762058743654,0.17681718146834316,0.028526527462245637,6.198342286924254,2.111517768045936
2025-09-22,historical,JP,4543.T,0.08494634038719201,2.1342762058743654,0.17681718146834316,0.028526527462245637,6.198342286924254,2.111517768045936
2025-09-22,historical,JP,8053.T,0.08494634038719201,2.1342762058743654,0.17681718146834316,0.028526527462245637,6.198342286924254,2.111517768045936
2025-09-22,historical,JP,5803.T,0.08494634038719201,2.1342762058743654,0.17681718146834316,0.028526527462245637,6.198342286924254,2.111517768045936
2025-09-22,historical,JP,7270.T,0.08494634038719201,2.1342762058743654,0.17681718146834316,0.028526527462245637,6.198342286924254,2.111517768045936
2025-09-22,historical,JP,5713.T,0.08494634038719201,2.1342762058743654,0.17681718146834316,0.028526527462245637,6.198342286924254,2.111517768045936
2025-12-22,historical,US,CFG,0.08683635140228531,5.019944876690438,0.29541564859299657,0.027981971627140875,10.557356448266164,2.9954292953464594
2025-12-22,historical,US,ARES,0.08489391655869499,2.8793232883950317,0.19860364742216716,0.028622219584641274,6.9387926689213915,2.0920840932677134
2025-12-22,historical,US,CTAS,0.08489391655869499,2.8793232883950317,0.19860364742216716,0.028622219584641274,6.9387926689213915,2.0920840932677134
2025-12-22,historical,US,FFIV,0.08489391655869499,2.8793232883950317,0.19860364742216716,0.028622219584641274,6.9387926689213915,2.0920840932677134
2025-12-22,historical,US,VICI,0.08489391655869499,2.8793232883950317,0.19860364742216716,0.028622219584641274,6.9387926689213915,2.0920840932677134
2025-12-22,historical,US,BA,0.06471334989064864,2.7623047624076893,0.2840645857702009,0.037547929835947284,7.565386081504973,2.0526928047876556
2025-12-22,historical,JP,8035.T,0.08481243874538101,2.1283616366697906,0.22270501495472894,0.028649716445932467,7.773375885761948,2.2962688175948047
2025-12-22,historical,JP,4543.T,0.08481243874538101,2.1283616366697906,0.22270501495472894,0.028649716445932467,7.773375885761948,2.2962688175948047
2025-12-22,historical,JP,8053.T,0.08481243874538101,2.1283616366697906,0.22270501495472894,0.028649716445932467,7.773375885761948,2.2962688175948047
2025-12-22,historical,JP,5803.T,0.08481243874538101,2.1283616366697906,0.22270501495472894,0.028649716445932467,7.773375885761948,2.2962688175948047
2025-12-22,historical,JP,7270.T,0.08481243874538101,2.1283616366697906,0.22270501495472894,0.028649716445932467,7.773375885761948,2.2962688175948047
2025-12-22,historical,JP,5713.T,0.08481243874538101,2.1283616366697906,0.22270501495472894,0.028649716445932467,7.773375885761948,2.2962688175948047
2026-02-09,historical,US,CFG,0.08272660158874577,4.727765561826614,0.2448765162863439,0.028470248530928336,8.601137289698228,2.8594291131062004
2026-02-09,historical,US,ARES,0.0855587663007196,2.9182080658021747,0.18848988546171838,0.027527826886522954,6.847249012380235,1.9441570435054036
2026-02-09,historical,US,CTAS,0.0855587663007196,2.9182080658021747,0.18848988546171838,0.027527826886522954,6.847249012380235,1.9441570435054036
2026-02-09,historical,US,FFIV,0.0855587663007196,2.9182080658021747,0.18848988546171838,0.027527826886522954,6.847249012380235,1.9441570435054036
2026-02-09,historical,US,VICI,0.0855587663007196,2.9182080658021747,0.18848988546171838,0.027527826886522954,6.847249012380235,1.9441570435054036
2026-02-09,historical,US,BA,0.06236992802691899,2.6131415565635088,0.22162268614298544,0.03776254008717395,5.8688500728863735,2.008324394907543
2026-02-09,historical,JP,8035.T,0.08544473419690948,2.101309685045321,0.2070432723732182,0.0275645647386878,7.5112113808431,2.157036018853524
2026-02-09,historical,JP,4543.T,0.08544473419690948,2.101309685045321,0.2070432723732182,0.0275645647386878,7.5112113808431,2.157036018853524
2026-02-09,historical,JP,8053.T,0.08544473419690948,2.101309685045321,0.2070432723732182,0.0275645647386878,7.5112113808431,2.157036018853524
2026-02-09,historical,JP,5803.T,0.08544473419690948,2.101309685045321,0.2070432723732182,0.0275645647386878,7.5112113808431,2.157036018853524
2026-02-09,historical,JP,7270.T,0.08544473419690948,2.101309685045321,0.2070432723732182,0.0275645647386878,7.5112113808431,2.157036018853524
2026-02-09,historical,JP,5713.T,0.08544473419690948,2.101309685045321,0.2070432723732182,0.0275645647386878,7.5112113808431,2.157036018853524
2026-03-23,historical,US,CFG,0.08752921980554214,5.2956828376866385,0.23919416839663254,0.02769985635141207,8.635213315264684,2.921727478143298
2026-03-23,historical,US,BA,0.06529326677116874,3.0186212356084425,0.20459864075587655,0.037133182869558704,5.5098600482105144,2.1024035973096096
2026-03-23,historical,US,ARES,0.08465174077064526,2.8310225489464633,0.1474574944039113,0.028641428907336203,5.148398666874528,1.931494056802584
2026-03-23,historical,US,CTAS,0.08465174077064526,2.8310225489464633,0.1474574944039113,0.028641428907336203,5.148398666874528,1.931494056802584
2026-03-23,historical,US,FFIV,0.08465174077064526,2.8310225489464633,0.1474574944039113,0.028641428907336203,5.148398666874528,1.931494056802584
2026-03-23,historical,US,VICI,0.08465174077064526,2.8310225489464633,0.1474574944039113,0.028641428907336203,5.148398666874528,1.931494056802584
2026-03-23,historical,JP,8035.T,0.08476175839011801,2.1440921518844167,0.16743037919157489,0.028604253394622317,5.853338553596099,2.125779281968082
2026-03-23,historical,JP,4543.T,0.08476175839011801,2.1440921518844167,0.16743037919157489,0.028604253394622317,5.853338553596099,2.125779281968082
2026-03-23,historical,JP,8053.T,0.08476175839011801,2.1440921518844167,0.16743037919157489,0.028604253394622317,5.853338553596099,2.125779281968082
2026-03-23,historical,JP,5803.T,0.08476175839011801,2.1440921518844167,0.16743037919157489,0.028604253394622317,5.853338553596099,2.125779281968082
2026-03-23,historical,JP,7270.T,0.08476175839011801,2.1440921518844167,0.16743037919157489,0.028604253394622317,5.853338553596099,2.125779281968082
2026-03-23,historical,JP,5713.T,0.08476175839011801,2.1440921518844167,0.16743037919157489,0.028604253394622317,5.853338553596099,2.125779281968082
2026-04-09,historical,US,CFG,0.08616527970651844,5.087535262810482,0.25739860614335486,0.02760144681053389,9.325547603001759,2.92063033463846
2026-04-09,historical,US,ARES,0.08468849884951674,2.8866782108275597,0.1461700456993525,0.02808275523882208,5.20497524036689,2.0813186272112683
2026-04-09,historical,US,CTAS,0.08468849884951674,2.8866782108275597,0.1461700456993525,0.02808275523882208,5.20497524036689,2.0813186272112683
2026-04-09,historical,US,FFIV,0.08468849884951674,2.8866782108275597,0.1461700456993525,0.02808275523882208,5.20497524036689,2.0813186272112683
2026-04-09,historical,US,VICI,0.08468849884951674,2.8866782108275597,0.1461700456993525,0.02808275523882208,5.20497524036689,2.0813186272112683
2026-04-09,historical,US,BA,0.06478719389072565,2.739772007037613,0.2256993241771248,0.03670920504360195,6.148303236451096,1.9809731591524973
2026-04-09,historical,JP,8035.T,0.08504892183411483,2.1282590007928537,0.16842561036648926,0.027963745259146428,6.02299902268636,2.3129164558097015
2026-04-09,historical,JP,4543.T,0.08504892183411483,2.1282590007928537,0.16842561036648926,0.027963745259146428,6.02299902268636,2.3129164558097015
2026-04-09,historical,JP,8053.T,0.08504892183411483,2.1282590007928537,0.16842561036648926,0.027963745259146428,6.02299902268636,2.3129164558097015
2026-04-09,historical,JP,5803.T,0.08504892183411483,2.1282590007928537,0.16842561036648926,0.027963745259146428,6.02299902268636,2.3129164558097015
2026-04-09,historical,JP,7270.T,0.08504892183411483,2.1282590007928537,0.16842561036648926,0.027963745259146428,6.02299902268636,2.3129164558097015
2026-04-09,historical,JP,5713.T,0.08504892183411483,2.1282590007928537,0.16842561036648926,0.027963745259146428,6.02299902268636,2.3129164558097015
